video_folder,transcript_path,drive_file_id,duration_seconds,segments_count,channel_subscribers,interval_label_mean__pain_point,interval_label_mean__why_important,interval_label_mean__problem_consequence,interval_label_mean__promise_result,interval_label_mean__solution_simple,interval_label_mean__solution_fast,interval_label_mean__solution_radical,interval_label_mean__trigger_watch_to_end,interval_label_mean__trigger_urgency,interval_label_mean__quick_tip,abstract_total_count,abstract_intervals_with_feature,abstract_intervals_total,integration_present,integration_confidence,integration_evidence_count_max,integration_suggested_next_step_present,evidence_concreteness_density_mean,evidence_authority_intervals,evidence_analytical_intervals,evidence_water_ratio_mean,linguistic__avg_word_length,linguistic__technical_term_density,linguistic__rare_word_ratio,linguistic__foreign_terms_count,linguistic__avg_sentence_length,linguistic__subordinate_clause_ratio,linguistic__flesch_reading_ease,emotion__positive_emotion_ratio,emotion__negative_emotion_ratio,emotion__energy_density,emotion__personal_pronoun_ratio,emotion__emotional_polarity_ratio,expectation_alignment_score,expectation_mismatch_points_count,target__retention_mean,target__retention_mid,target__retention_tail,target__retention_curve_20__00,target__retention_curve_20__01,target__retention_curve_20__02,target__retention_curve_20__03,target__retention_curve_20__04,target__retention_curve_20__05,target__retention_curve_20__06,target__retention_curve_20__07,target__retention_curve_20__08,target__retention_curve_20__09,target__retention_curve_20__10,target__retention_curve_20__11,target__retention_curve_20__12,target__retention_curve_20__13,target__retention_curve_20__14,target__retention_curve_20__15,target__retention_curve_20__16,target__retention_curve_20__17,target__retention_curve_20__18,target__retention_curve_20__19,target__retention_point__000,target__retention_point__001,target__retention_point__002,target__retention_point__003,target__retention_point__004,target__retention_point__005,target__retention_point__006,target__retention_point__007,target__retention_point__008,target__retention_point__009,target__retention_point__010,target__retention_point__011,target__retention_point__012,target__retention_point__013,target__retention_point__014,target__retention_point__015,target__retention_point__016,target__retention_point__017,target__retention_point__018,target__retention_point__019,target__retention_point__020,target__retention_point__021,target__retention_point__022,target__retention_point__023,target__retention_point__024,target__retention_point__025,target__retention_point__026,target__retention_point__027,target__retention_point__028,target__retention_point__029,target__retention_point__030,target__retention_point__031,target__retention_point__032,target__retention_point__033,target__retention_point__034,target__retention_point__035,target__retention_point__036,target__retention_point__037,target__retention_point__038,target__retention_point__039,target__retention_point__040,target__retention_point__041,target__retention_point__042,target__retention_point__043,target__retention_point__044,target__retention_point__045,target__retention_point__046,target__retention_point__047,target__retention_point__048,target__retention_point__049
vVZDZxRRXDI,transcripts,1qdFkk4mgNOnGrZ7bhszjEPGNAkws9-_D,1330.04,318,136000,0.04,0.038,0.02,0.048,0.037000000000000005,0.006,0.012,0.065,0.006999999999999999,0.013000000000000001,132,67,100,1,0.9,3,1,0.317,5,1,0.581,1.799492784992785,0.0,0.9571428571428571,1.92,2.1896666666666667,0.11,138.01903333333334,0.14700000000000002,0.018500000000000003,0.21600000000000003,0.0475,0.087,0.1,4,0.6990263157894737,0.6975,0.345,1.0,0.8325,0.8396052631578947,0.81,0.7093421052631578,0.6722368421052631,0.7555263157894737,0.7575,0.7381578947368422,0.7125,0.6975,0.69,0.6813157894736843,0.6813157894736842,0.645,0.63,0.6134210526315789,0.5996052631578948,0.57,0.345,1.0,0.9275510204081634,0.8462755102040816,0.8315816326530613,0.8199489795918368,0.8444387755102041,0.8231632653061224,0.8153571428571429,0.81,0.8025,0.761326530612245,0.6558673469387755,0.6675,0.6754591836734694,0.6942857142857143,0.7308673469387755,0.765,0.7627040816326531,0.7575,0.75,0.7425,0.7607142857142856,0.7207653061224489,0.7129591836734694,0.7125,0.7048469387755101,0.6975,0.6975,0.69,0.69,0.6883163265306123,0.6805102040816327,0.675,0.6798979591836735,0.6783673469387755,0.6492857142857142,0.645,0.6411734693877551,0.63,0.625561224489796,0.6225,0.615,0.6075,0.5943367346938776,0.6044387755102042,0.5787244897959183,0.57,0.5631122448979592,0.4827551020408167,0.345
VYsqc9S5b9E,transcripts,11S3796fAE9C7wtY07dKJr8mhXL_zhC0c,867.66,232,136000,0.03,0.024,0.012,0.062,0.026000000000000002,0.002,0.006,0.08,0.038,0.01,98,60,100,1,0.95,3,1,0.17600000000000002,3,0,0.6679999999999999,2.021407647907648,0.0,0.9009999999999999,1.54,1.6873333333333331,0.07,132.80266666666668,0.159,0.043,0.2275,0.045,0.11900000000000001,0.3,4,0.6876184210526316,0.6975,0.345,1.0,0.8601315789473684,0.855,0.841578947368421,0.81,0.7851315789473684,0.7725,0.7298684210526315,0.47013157894736834,0.5013157894736844,0.6975,0.6817105263157894,0.66,0.6525,0.6576315789473685,0.63,0.6209210526315789,0.6039473684210527,0.5774999999999999,0.345,1.0,0.9788265306122449,0.8631122448979592,0.8334183673469389,0.8475000000000001,0.855,0.8568367346938774,0.8528571428571429,0.84,0.8222448979591837,0.814438775510204,0.81,0.7951530612244898,0.7835204081632653,0.7767857142857143,0.775408163265306,0.7676020408163264,0.752295918367347,0.7314795918367346,0.6950510204081632,0.5164285714285716,0.4532142857142858,0.49423469387755103,0.4884183673469387,0.5837755102040816,0.6975,0.6970408163265306,0.689234693877551,0.6760714285714285,0.6811224489795917,0.6675,0.66,0.657704081632653,0.6525,0.6495918367346938,0.645,0.6560204081632653,0.6411734693877551,0.6333673469387755,0.63,0.6272448979591837,0.6225,0.615,0.615,0.6015306122448979,0.5937244897959184,0.5793367346938775,0.570612244897959,0.5628061224489797,0.345
VYYzb9KHawI,transcripts,1F8htuy5oPXAT02q9lZRgHPhw04zy-4mR,580.0,144,136000,0.037,0.017,0.002,0.1295,0.025999999999999995,0.0,0.0,0.054000000000000006,0.003,0.014000000000000002,114,71,100,1,0.9,3,1,0.198,4,1,0.672,2.224857142857143,0.0,0.8959999999999999,1.28,2.0566666666666666,0.06,132.32253333333335,0.128,0.021,0.17600000000000002,0.0545,0.11599999999999999,0.0,5,0.72725,0.75,0.42,1.0,0.8980263157894737,0.87,0.6197368421052631,0.6367105263157895,0.6426315789473684,0.8230263157894737,0.8325,0.8092105263157895,0.7772368421052631,0.75,0.7417105263157895,0.7275,0.7018421052631578,0.69,0.6678947368421053,0.66,0.645,0.6319736842105262,0.42,1.0,0.9989795918367347,0.9206632653061224,0.8906632653061224,0.8712244897959184,0.87,0.8383163265306123,0.7285714285714284,0.6076530612244897,0.584234693877551,0.6153061224489795,0.6326020408163266,0.645,0.6410204081632653,0.7114285714285715,0.8041836734693878,0.8325,0.8325,0.8325,0.825,0.8188775510204083,0.8035714285714286,0.7882653061224489,0.7804591836734694,0.7651530612244898,0.7573469387755102,0.75,0.749234693877551,0.7360714285714286,0.7425,0.7333163265306123,0.7275,0.717704081632653,0.705,0.6975,0.6942857142857142,0.69,0.6825,0.675,0.6675,0.6675,0.66,0.6546428571428572,0.6468367346938776,0.645,0.6387244897959184,0.6375,0.6231122448979592,0.6078061224489797,0.42
W6enyqR-1Jw,transcripts,1pDD75Fk2JCcN8WH9iKNwn9n0qDKyIVPy,1385.4,432,136000,0.043,0.015,0.007000000000000001,0.017,0.02,0.0,0.002,0.049,0.003,0.0,131,76,100,0,0.9,0,0,0.157,8,0,0.718,2.4331464646464647,0.0,0.9272193362193362,3.66,2.4803333333333333,0.11985714285714286,143.51056666666668,0.1875,0.0995,0.258,0.102,0.193,0.0,4,0.6213026315789474,0.5972368421052632,0.3225,1.0,0.7594736842105263,0.7614473684210527,0.7275,0.7046052631578947,0.6825,0.6675,0.6386842105263157,0.6217105263157895,0.6094736842105263,0.5972368421052632,0.5774999999999999,0.5711842105263156,0.5625,0.5573684210526315,0.54,0.5234210526315789,0.5064473684210526,0.495,0.3225,1.0,0.874438775510204,0.7712755102040816,0.765,0.7712755102040816,0.759030612244898,0.7538265306122448,0.7328571428571429,0.7275,0.7444897959183674,0.7094387755102041,0.6941326530612244,0.678826530612245,0.6825,0.6792857142857143,0.6704081632653062,0.6675,0.6847959183673469,0.6394897959183673,0.6358163265306123,0.6252551020408164,0.6160714285714286,0.6075,0.615,0.6,0.5925,0.5995408163265306,0.5850000000000001,0.5774999999999999,0.5774999999999999,0.5758163265306122,0.5719897959183673,0.57,0.5625,0.5625,0.5625,0.5589795918367346,0.5511734693877551,0.5433673469387754,0.5355612244897959,0.5419897959183673,0.5274489795918367,0.5175,0.5118367346938776,0.5040306122448979,0.495,0.495,0.4881122448979591,0.3921428571428574,0.3225
wS79wHHkjjw,transcripts,1ASC7FAeYyRrFsZ3PxkrpgKX-w1T79G8A,548.1600000000001,85,136000,0.109,0.06899999999999999,0.024,0.034,0.033,0.0,0.017,0.036000000000000004,0.022000000000000002,0.008,145,78,100,1,0.95,3,1,0.14400000000000002,0,0,0.7265,2.003833333333333,0.0,0.897,1.94,2.435,0.095,137.70010000000002,0.109,0.0975,0.21350000000000002,0.0475,0.124,0.0,5,0.6070921052631579,0.615,0.3,1.0,0.7555263157894736,0.7085526315789473,0.6840789473684211,0.6525,0.6276315789473684,0.4413157894736842,0.4464473684210527,0.6157894736842106,0.6225,0.615,0.6075,0.6,0.596842105263158,0.5948684210526315,0.5853947368421054,0.5759210526315788,0.5625,0.5494736842105263,0.3,1.0,0.9119387755102042,0.7850510204081632,0.7481632653061224,0.7250510204081634,0.7109693877551021,0.7031632653061225,0.69,0.6825,0.6722448979591837,0.6569387755102041,0.6491326530612245,0.6375,0.6260204081632654,0.5303571428571426,0.4587244897959184,0.4301020408163265,0.4568877551020408,0.44403061224489804,0.4749489795918368,0.5903571428571428,0.6214285714285714,0.63,0.6225,0.6225,0.6223469387755103,0.615,0.6075,0.6075,0.6075,0.6,0.6,0.6,0.6,0.5925,0.5957142857142856,0.5964795918367347,0.5886734693877551,0.5925,0.580561224489796,0.5774999999999999,0.5774999999999999,0.57,0.5625,0.5625,0.5625,0.5559183673469388,0.5406122448979592,0.4158673469387759,0.3
wWtq4RlbRos,transcripts,1eTNgqcPSLKJGEb1HMOPwOHhgVKtxHuc3,117.5,35,136000,0.048514851485148516,0.05049504950495049,0.01485148514851485,0.048514851485148516,0.009900990099009901,0.0,0.0019801980198019802,0.01386138613861386,0.020792079207920793,0.0,42,39,101,0,0.9,0,0,0.17227722772277226,0,0,0.7495049504950495,0.47058823529411764,0.0,0.3137254901960784,0.0784313725490196,0.3627450980392157,0.0392156862745098,45.56294117647059,0.12772277227722773,0.15049504950495052,0.18960396039603958,0.0900990099009901,0.1603960396039604,0.1,4,0.8447434210526316,0.8427631578947369,0.4875,1.0,0.99,0.9710526315789474,0.939078947368421,0.915,0.915,0.915,0.885,0.8625,0.8475,0.8427631578947369,0.8332894736842105,0.8238157894736842,0.81,0.795,0.7803947368421053,0.7725,0.765,0.7444736842105263,0.4875,1.0,1.0,0.99,0.9890816326530613,0.9762244897959184,0.973469387755102,0.9675,0.9557142857142856,0.9350510204081632,0.93,0.919438775510204,0.915,0.915,0.915,0.915,0.915,0.9101020408163265,0.894795918367347,0.885,0.8775,0.8699999999999999,0.8625,0.8557653061224489,0.8479591836734695,0.8475,0.8475,0.84,0.8400000000000001,0.8389285714285714,0.8325,0.825,0.8230102040816326,0.8175000000000001,0.81,0.807091836734694,0.7992857142857144,0.795,0.7875,0.7875,0.78,0.78,0.7749489795918367,0.7725,0.7668367346938776,0.765,0.7575,0.75,0.7356122448979591,0.6261734693877556,0.4875
xK0GkyIVzq4,transcripts,1_Otc57kRiu3c-M7cVbg0mZx4jGSs1-E5,1449.0,576,136000,0.065,0.026000000000000002,0.016,0.04,0.016,0.0,0.018,0.09300000000000001,0.0,0.013000000000000001,145,81,100,1,0.9,3,1,0.21,4,0,0.6689999999999999,2.8021570557426196,0.0,0.8405631637911674,5.46,4.433714285714285,0.165,140.97117142857144,0.16899999999999998,0.064,0.24,0.0625,0.156,0.0,5,0.6634210526315789,0.677763157894737,0.2025,1.0,0.796578947368421,0.795,0.78,0.765,0.7452631578947368,0.5723684210526316,0.735,0.7432894736842106,0.6947368421052631,0.677763157894737,0.6675,0.6588157894736842,0.6343421052631579,0.6023684210526316,0.5774999999999999,0.5609210526315789,0.54,0.5194736842105262,0.2025,1.0,0.8975510204081634,0.8231632653061225,0.7790816326530612,0.7749489795918366,0.795,0.7931632653061225,0.7853571428571428,0.78,0.7697448979591837,0.765,0.7616326530612245,0.75,0.7420408163265306,0.5153571428571427,0.5491836734693878,0.6584693877551022,0.729795918367347,0.735,0.72,0.7125,0.7489285714285714,0.7072959183673468,0.6975,0.6826530612244899,0.6825,0.6745408163265306,0.6675,0.6675,0.6613775510204082,0.6641326530612245,0.6580102040816327,0.645,0.6375,0.63,0.6289285714285715,0.6039795918367347,0.5961734693877552,0.5808673469387755,0.5774999999999999,0.57,0.5625,0.555,0.5475,0.54,0.5325,0.5268367346938776,0.5175,0.4017857142857148,0.2025
xZnMwJQ4mfc,transcripts,1gzeh8NezDXdcPAHBFi5293DtPTltnfVn,1156.32,204,136000,0.048,0.024,0.006999999999999999,0.025,0.032,0.0,0.006999999999999999,0.057999999999999996,0.005,0.018,110,69,100,1,0.95,3,1,0.171,6,0,0.6905,1.7872826617826618,0.0,0.9667112332112332,2.1,3.051,0.09166666666666666,142.7687,0.205,0.045,0.2455,0.0725,0.17600000000000002,0.1,5,0.7314539473684211,0.7227631578947369,0.315,1.0,0.8455263157894737,0.7614473684210527,0.830921052631579,0.825,0.8253947368421053,0.795,0.7811842105263158,0.7717105263157894,0.7492105263157893,0.7227631578947369,0.7132894736842106,0.705,0.6825,0.6876315789473684,0.675,0.66,0.645,0.6375,0.315,1.0,0.9197448979591837,0.8406122448979592,0.8390816326530611,0.815204081632653,0.759030612244898,0.7649999999999999,0.7875,0.8300510204081633,0.8325,0.825,0.8283673469387756,0.8436734693877551,0.820561224489796,0.8057142857142857,0.7979081632653062,0.7949999999999999,0.7875,0.7819897959183674,0.7725,0.7725,0.7660714285714285,0.75,0.7575,0.735,0.7348469387755102,0.7204591836734694,0.7267346938775511,0.7189285714285714,0.7111224489795919,0.7033163265306123,0.705,0.695204081632653,0.6873979591836734,0.6825,0.6825,0.6860204081632653,0.678826530612245,0.675,0.670561224489796,0.6627551020408163,0.66,0.6546428571428572,0.6468367346938776,0.645,0.6375,0.6375,0.6168367346938775,0.43775510204081663,0.315
yKC5nekLvbs,transcripts,1PZMavKFZli7isULpqPCfBTQu5rpL3Y4L,1410.72,215,136000,0.046534653465346534,0.01782178217821782,0.00693069306930693,0.03762376237623763,0.07425742574257425,0.008910891089108912,0.0009900990099009901,0.07821782178217822,0.019801980198019802,0.015841584158415842,128,70,101,1,0.95,3,1,0.21188118811881188,4,0,0.6465346534653466,2.0692018537018537,0.0,0.9747629037629038,2.86,2.508047619047619,0.12233333333333332,143.4745380952381,0.16435643564356436,0.016336633663366337,0.2396039603960396,0.0707920792079208,0.08613861386138613,0.0,4,0.7560855263157895,0.7602631578947368,0.4275,1.0,0.8625,0.8435526315789473,0.7614473684210525,0.8325,0.8175000000000001,0.8143421052631579,0.7961842105263158,0.7807894736842105,0.78,0.7602631578947368,0.7432894736842106,0.735,0.72,0.7148684210526316,0.705,0.6975,0.675,0.6544736842105262,0.4275,1.0,0.9353571428571428,0.8693877551020408,0.8625,0.855,0.8459693877551021,0.7126530612244898,0.7092857142857143,0.8018877551020409,0.8447448979591836,0.836938775510204,0.8291326530612244,0.825,0.8175,0.8132142857142857,0.81,0.8126020408163266,0.8025,0.7969897959183674,0.7891836734693878,0.7875,0.7864285714285714,0.795,0.7804591836734694,0.7726530612244898,0.765,0.7575,0.756734693877551,0.7489285714285714,0.7425,0.735,0.735,0.7275,0.7248979591836734,0.72,0.7275,0.7164795918367346,0.705,0.7083673469387755,0.705,0.7022448979591837,0.6999489795918367,0.6921428571428572,0.6825,0.675,0.6612244897959184,0.66,0.6456122448979592,0.6306122448979593,0.4275
YoGUM0AsXJI,transcripts,13t7nK2xcE-H2919renwLFI5Xz1ii2S7-,847.72,173,136000,0.175,0.077,0.077,0.04,0.005,0.002,0.004,0.078,0.021,0.0,149,78,100,0,0.9,0,0,0.17300000000000001,4,3,0.688,2.2932193079251904,0.0,0.8588263588263587,2.1372549019607843,2.079738562091503,0.0392156862745098,141.15418300653596,0.1365,0.1315,0.225,0.066,0.177,0.1,5,0.6844605263157895,0.675,0.42,1.0,0.8360526315789473,0.8060526315789474,0.766578947368421,0.7353947368421053,0.735,0.7231578947368421,0.7125,0.705,0.6825,0.675,0.6607894736842106,0.6461842105263158,0.63,0.615,0.6,0.5925,0.5774999999999999,0.57,0.42,1.0,0.986938775510204,0.8675510204081632,0.8240816326530611,0.8162755102040816,0.808469387755102,0.7856632653061224,0.7725,0.7625510204081631,0.75,0.7394387755102041,0.7458673469387755,0.7425,0.735,0.7307142857142858,0.7275,0.72,0.72,0.7125,0.705,0.705,0.705,0.6907653061224489,0.6829591836734693,0.6825,0.675,0.675,0.6675,0.6664285714285714,0.6586224489795919,0.6525,0.6469897959183672,0.6375,0.63,0.6270918367346939,0.6192857142857142,0.615,0.6075,0.6,0.6,0.5952551020408163,0.5925,0.5925,0.5850000000000001,0.5774999999999999,0.5774999999999999,0.57,0.57,0.5481122448979593,0.42
YubjPoEmzgU,transcripts,1g2tjKtVp5pK8FXkSNA0lBMjmdcf5U8dT,1324.68,396,136000,0.11287128712871287,0.011881188118811881,0.03663366336633663,0.01485148514851485,0.026732673267326736,0.0029702970297029703,0.00891089108910891,0.06831683168316831,0.005940594059405941,0.0029702970297029703,117,69,101,1,0.9,2,1,0.15544554455445544,3,0,0.7227722772277227,2.661818560524443,0.0,0.835546842046842,5.1,2.963492063492063,0.03666666666666667,142.88246031746033,0.17623762376237626,0.14207920792079207,0.2722772277227723,0.1297029702970297,0.2405940594059406,0.1,5,0.6064407894736842,0.5625,0.36,1.0,0.81,0.7646052631578947,0.735,0.6896052631578947,0.645,0.6256578947368421,0.6134210526315789,0.5850000000000001,0.57,0.5625,0.5632894736842106,0.5625,0.5443421052631578,0.525,0.5103947368421052,0.495,0.4875,0.48,0.36,1.0,0.8972448979591837,0.8168877551020408,0.8109183673469388,0.8063265306122449,0.769438775510204,0.7406632653061225,0.735,0.7325510204081632,0.726734693877551,0.694438775510204,0.6791326530612245,0.6601530612244898,0.645,0.645,0.6358163265306123,0.6225,0.6404081632653061,0.6174489795918366,0.5941836734693877,0.5863775510204082,0.5850000000000001,0.5774999999999999,0.5704591836734693,0.57,0.5625,0.5629591836734694,0.5707653061224489,0.5689285714285713,0.5625,0.57,0.5625,0.564795918367347,0.5523979591836734,0.54,0.5367857142857143,0.525,0.525,0.5208673469387755,0.51,0.5052551020408163,0.495,0.495,0.5025,0.4875,0.4875,0.48091836734693877,0.48,0.4731122448979592,0.36
yv4o4Epz1eM,transcripts,1e_QhPCNkcA-HxU1MyzGSu9Cgo8CHYZLw,1734.74,575,136000,0.061,0.040999999999999995,0.019,0.01,0.0,0.001,0.002,0.043,0.006,0.0,143,78,100,1,0.9,2,1,0.191,1,0,0.708,2.1556612457131488,0.0,0.8978762746928837,3.5098039215686274,2.3879848909260675,0.06372549019607843,134.9991490535608,0.20800000000000002,0.068,0.256,0.076,0.198,0.0,5,0.6636381578947368,0.6627631578947368,0.315,1.0,0.8155263157894738,0.7875,0.7575,0.7428947368421053,0.7223684210526315,0.7113157894736841,0.6986842105263158,0.6975,0.675,0.6627631578947368,0.6532894736842105,0.6225,0.6161842105263159,0.5948684210526315,0.5778947368421051,0.5625,0.54,0.5194736842105262,0.315,1.0,0.8531632653061224,0.8037244897959184,0.8081632653061225,0.7875,0.7874999999999999,0.7781632653061225,0.7628571428571428,0.7574999999999998,0.75,0.7425,0.75,0.7351530612244899,0.7239795918367347,0.7221428571428572,0.7170918367346939,0.7001020408163265,0.705,0.6994897959183674,0.69,0.69,0.6975,0.683265306122449,0.6754591836734694,0.675,0.6601530612244899,0.66,0.6525000000000001,0.6589285714285714,0.6497448979591836,0.6358163265306123,0.6225,0.6202040816326531,0.6273979591836735,0.6075,0.6,0.5964795918367347,0.581173469387755,0.5816326530612246,0.5730612244897959,0.5755102040816327,0.5649489795918368,0.5625,0.5493367346938776,0.54,0.54,0.5259183673469388,0.5106122448979592,0.4080612244897963,0.315
yXaJpj7Bb9w,transcripts,1133rhjE4hlv6lcwiFEPRBig8uFfy65Jm,1978.76,457,136000,0.201,0.084,0.11699999999999999,0.048,0.027999999999999997,0.018,0.02,0.059000000000000004,0.006999999999999999,0.009,195,79,100,1,0.9,3,1,0.251,8,6,0.6375,1.7759912032412033,0.0,1.0,3.06,3.8264285714285715,0.20733333333333334,141.76064285714287,0.1895,0.12050000000000001,0.257,0.065,0.16,0.1,5,0.3466644736842105,0.2802631578947369,0.195,1.0,0.5569736842105264,0.4839473684210526,0.4693421052631579,0.37381578947368416,0.33434210526315783,0.3331578947368421,0.315,0.3134210526315789,0.2925,0.2802631578947369,0.2707894736842106,0.255,0.2518421052631579,0.24,0.24789473684210528,0.2475,0.24,0.2325,0.195,1.0,0.7310204081632653,0.5894387755102042,0.5579081632653061,0.5000510204081632,0.4815306122448979,0.4856632653061224,0.46285714285714286,0.4676020408163265,0.434234693877551,0.3838775510204082,0.34576530612244893,0.285,0.34239795918367344,0.3482142857142857,0.3375,0.33,0.3270918367346939,0.315,0.30918367346938774,0.31974489795918365,0.3021428571428572,0.30076530612244895,0.29341836734693877,0.2851530612244898,0.285,0.27795918367346945,0.284234693877551,0.27642857142857147,0.26525510204081637,0.26831632653061227,0.255,0.252704081632653,0.2501020408163266,0.2475,0.2475,0.24,0.24,0.24826530612244901,0.24306122448979597,0.24,0.2450510204081633,0.2475,0.23433673469387756,0.24,0.23372448979591842,0.2325,0.2325,0.22530612244897963,0.195
Z6cbf9WN0c4,transcripts,13WnaADCr9GptQYryR8g8_smytu89pNXG,1180.0,325,136000,0.14059405940594058,0.04059405940594059,0.09900990099009901,0.030693069306930693,0.020792079207920793,0.0,0.0,0.060396039603960394,0.025742574257425745,0.01881188118811881,91,56,101,1,0.9,3,1,0.2396039603960396,10,2,0.6356435643564357,1.8308297813297814,0.0,0.9632619047619048,1.84,2.397952380952381,0.05666666666666667,140.68296190476192,0.12871287128712872,0.09158415841584158,0.21881188118811884,0.049999999999999996,0.17227722772277226,0.0,4,0.6043684210526316,0.5952631578947369,0.3675,1.0,0.7555263157894736,0.5277631578947368,0.6011842105263158,0.6978947368421052,0.6927631578947369,0.6631578947368422,0.6525,0.6367105263157894,0.6197368421052631,0.5952631578947369,0.5850000000000001,0.5625,0.5475,0.54,0.5253947368421052,0.525,0.5025,0.4894736842105263,0.3675,1.0,0.8672448979591836,0.7712755102040816,0.7490816326530613,0.7325510204081633,0.5398469387755102,0.495,0.5507142857142857,0.6148469387755102,0.6880102040816327,0.6975,0.7016326530612245,0.6975,0.6895408163265306,0.6782142857142858,0.6704081632653062,0.66,0.654795918367347,0.6525,0.6466836734693878,0.6375,0.6310714285714285,0.63,0.6225,0.6076530612244899,0.6,0.5920408163265306,0.5984693877551021,0.5850000000000001,0.5761224489795918,0.57,0.5625,0.5572959183673469,0.5523979591836734,0.5475,0.5475,0.54,0.5361734693877551,0.5325,0.525,0.5222448979591836,0.5225510204081633,0.5196428571428572,0.51,0.5025,0.4962244897959184,0.495,0.4875,0.48780612244897964,0.3675
3PBo1GiAlbs,transcripts,1UbOiAMFqYPFQ6i0MTlgtoiHt7IAJk5mn,1174.8799999999999,177,136000,0.03861386138613861,0.05841584158415841,0.0009900990099009901,0.061386138613861385,0.015841584158415842,0.0039603960396039604,0.016831683168316833,0.047524752475247525,0.034653465346534656,0.0019801980198019802,142,80,101,1,0.9,3,1,0.200990099009901,7,0,0.6762376237623762,2.412756811815635,0.0,0.8478889737713267,5.0,4.4223333333333334,0.253,140.98596666666668,0.19306930693069307,0.04702970297029703,0.24653465346534656,0.05396039603960396,0.13465346534653466,0.1,4,0.7035855263157894,0.705,0.27,1.0,0.8699999999999999,0.8246052631578947,0.6868421052631578,0.6675,0.7898684210526314,0.7875,0.7736842105263158,0.7567105263157894,0.7594736842105263,0.705,0.6982894736842106,0.6888157894736842,0.671842105263158,0.6525,0.6375,0.6327631578947366,0.611842105263158,0.5869736842105263,0.27,1.0,0.9725510204081632,0.8837755102040816,0.8681632653061224,0.8462755102040818,0.8294387755102041,0.8103061224489796,0.7071428571428571,0.6948979591836734,0.6947448979591837,0.6852551020408164,0.6809693877551021,0.7458673469387755,0.7914795918367347,0.7875,0.7875,0.7874999999999999,0.78,0.7744897959183673,0.7725,0.7833673469387754,0.7510714285714286,0.764234693877551,0.7654591836734694,0.7279591836734695,0.7123469387755103,0.7045408163265305,0.6975,0.7039285714285713,0.7036224489795918,0.69,0.6880102040816327,0.6825,0.675,0.6675,0.6567857142857143,0.6525,0.645,0.6408673469387755,0.633061224489796,0.6225,0.6326020408163265,0.6203571428571428,0.6526530612244898,0.6045918367346937,0.6,0.5925,0.5781122448979591,0.5556122448979594,0.27
